i,split,status,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mutation_params,generation_strategy,timestamp,all_changes,any_changes,jaccards
30,"(None, 1, 0)",good,"530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,836","530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,22","sync_530,sync_68,sync_135,sync_27,sync_1587,sync_1863,sync_492,sync_601,sync_274,sync_702,sync_281,sync_98,sync_316,sync_20,sync_133,sync_589,sync_326,sync_511,sync_651,sync_42,sync_41,sync_1825,sync_462,sync_1576,sync_905,sync_2542,sync_2293,sync_1318,sync_1866,sync_1564,sync_209,sync_195,sync_124,sync_1833,sync_394,sync_846,sync_395,sync_1508,sync_398,sync_739,sync_917,sync_1840,sync_1231,sync_1383,sync_2433,sync_245,sync_227,sync_60,sync_897,add_22,del_836",1,"(10, 12, 5, 15)","(5, 15)",105.643,0.773,1.47,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
30,"(None, 10, 0)",good,"530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,836","530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,3599","sync_530,sync_68,sync_135,sync_27,sync_1587,sync_1863,sync_492,sync_601,sync_274,sync_702,sync_281,sync_98,sync_316,sync_20,sync_133,sync_589,sync_326,sync_511,sync_651,sync_42,sync_41,sync_1825,sync_462,sync_1576,sync_905,sync_2542,sync_2293,sync_1318,sync_1866,sync_1564,sync_209,sync_195,sync_124,sync_1833,sync_394,sync_846,sync_395,sync_1508,sync_398,sync_739,sync_917,sync_1840,sync_1231,sync_1383,sync_2433,sync_245,sync_227,sync_60,sync_897,add_3599,del_836",1,"(10, 12, 5, 15)","(1, 17, 7)",105.643,81.86,1.531,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",3.547888888888889,18.239666666666665,85.70977777777777
30,"(None, 1, 5)",NoTargetStatesError,"530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,836","530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,3599","sync_530,sync_68,sync_135,sync_27,sync_1587,sync_1863,sync_492,sync_601,sync_274,sync_702,sync_281,sync_98,sync_316,sync_20,sync_133,sync_589,sync_326,sync_511,sync_651,sync_42,sync_41,sync_1825,sync_462,sync_1576,sync_905,sync_2542,sync_2293,sync_1318,sync_1866,sync_1564,sync_209,sync_195,sync_124,sync_1833,sync_394,sync_846,sync_395,sync_1508,sync_398,sync_739,sync_917,sync_1840,sync_1231,sync_1383,sync_2433,sync_245,sync_227,sync_60,sync_897,add_3599,del_836",1,"(10, 12, 5, 15)","(1, 17, 7)",105.643,81.86,1.531,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.108,3.725,97.435
30,"(None, 5, 5)",NoTargetStatesError,"530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,836","530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,3599","sync_530,sync_68,sync_135,sync_27,sync_1587,sync_1863,sync_492,sync_601,sync_274,sync_702,sync_281,sync_98,sync_316,sync_20,sync_133,sync_589,sync_326,sync_511,sync_651,sync_42,sync_41,sync_1825,sync_462,sync_1576,sync_905,sync_2542,sync_2293,sync_1318,sync_1866,sync_1564,sync_209,sync_195,sync_124,sync_1833,sync_394,sync_846,sync_395,sync_1508,sync_398,sync_739,sync_917,sync_1840,sync_1231,sync_1383,sync_2433,sync_245,sync_227,sync_60,sync_897,add_3599,del_836",1,"(10, 12, 5, 15)","(1, 17, 7)",105.643,81.86,1.531,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0216,1.0204,99.2884
30,"(None, 10, 5)",NoTargetStatesError,"530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,836","530,68,135,27,1587,1863,492,601,274,702,281,98,316,20,133,589,326,511,651,42,41,1825,462,1576,905,2542,2293,1318,1866,1564,209,195,124,1833,394,846,395,1508,398,739,917,1840,1231,1383,2433,245,227,60,897,3599","sync_530,sync_68,sync_135,sync_27,sync_1587,sync_1863,sync_492,sync_601,sync_274,sync_702,sync_281,sync_98,sync_316,sync_20,sync_133,sync_589,sync_326,sync_511,sync_651,sync_42,sync_41,sync_1825,sync_462,sync_1576,sync_905,sync_2542,sync_2293,sync_1318,sync_1866,sync_1564,sync_209,sync_195,sync_124,sync_1833,sync_394,sync_846,sync_395,sync_1508,sync_398,sync_739,sync_917,sync_1840,sync_1231,sync_1383,sync_2433,sync_245,sync_227,sync_60,sync_897,add_3599,del_836",1,"(10, 12, 5, 15)","(1, 17, 7)",105.643,81.86,1.531,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0108,0.5237,99.63379999999998
31,"(None, 1, 0)",good,"879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,92","879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,122","sync_879,sync_257,sync_168,sync_24,sync_52,sync_29,sync_150,sync_506,sync_49,sync_165,sync_281,sync_1323,sync_1034,sync_918,sync_1527,sync_60,sync_28,sync_1277,sync_2344,sync_54,sync_888,sync_482,sync_594,sync_485,sync_466,sync_519,sync_3204,sync_2100,sync_1059,sync_417,sync_502,sync_1748,sync_1381,sync_364,sync_754,sync_133,sync_79,sync_152,sync_241,sync_433,sync_265,sync_196,sync_161,sync_896,sync_70,sync_1879,sync_1203,sync_147,sync_459,add_122,del_92",1,"(0, 15, 7)","(9, 12, 5, 15)",112.097,2.873,1.347,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
31,"(None, 10, 0)",good,"879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,92","879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,122","sync_879,sync_257,sync_168,sync_24,sync_52,sync_29,sync_150,sync_506,sync_49,sync_165,sync_281,sync_1323,sync_1034,sync_918,sync_1527,sync_60,sync_28,sync_1277,sync_2344,sync_54,sync_888,sync_482,sync_594,sync_485,sync_466,sync_519,sync_3204,sync_2100,sync_1059,sync_417,sync_502,sync_1748,sync_1381,sync_364,sync_754,sync_133,sync_79,sync_152,sync_241,sync_433,sync_265,sync_196,sync_161,sync_896,sync_70,sync_1879,sync_1203,sync_147,sync_459,add_122,del_92",1,"(0, 15, 7)","(9, 12, 5, 15)",112.097,58.156,3.677,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.515888888888889,38.67755555555556,73.74744444444444
31,"(None, 1, 5)",CounterfactualNotFound,"879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,92","879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,122","sync_879,sync_257,sync_168,sync_24,sync_52,sync_29,sync_150,sync_506,sync_49,sync_165,sync_281,sync_1323,sync_1034,sync_918,sync_1527,sync_60,sync_28,sync_1277,sync_2344,sync_54,sync_888,sync_482,sync_594,sync_485,sync_466,sync_519,sync_3204,sync_2100,sync_1059,sync_417,sync_502,sync_1748,sync_1381,sync_364,sync_754,sync_133,sync_79,sync_152,sync_241,sync_433,sync_265,sync_196,sync_161,sync_896,sync_70,sync_1879,sync_1203,sync_147,sync_459,add_122,del_92",1,"(0, 15, 7)","(9, 12, 5, 15)",112.097,58.156,3.677,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0,35.169,75.307
31,"(None, 5, 5)",CounterfactualNotFound,"879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,92","879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,122","sync_879,sync_257,sync_168,sync_24,sync_52,sync_29,sync_150,sync_506,sync_49,sync_165,sync_281,sync_1323,sync_1034,sync_918,sync_1527,sync_60,sync_28,sync_1277,sync_2344,sync_54,sync_888,sync_482,sync_594,sync_485,sync_466,sync_519,sync_3204,sync_2100,sync_1059,sync_417,sync_502,sync_1748,sync_1381,sync_364,sync_754,sync_133,sync_79,sync_152,sync_241,sync_433,sync_265,sync_196,sync_161,sync_896,sync_70,sync_1879,sync_1203,sync_147,sync_459,add_122,del_92",1,"(0, 15, 7)","(9, 12, 5, 15)",112.097,58.156,3.677,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0,22.0622,83.8718
31,"(None, 10, 5)",CounterfactualNotFound,"879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,92","879,257,168,24,52,29,150,506,49,165,281,1323,1034,918,1527,60,28,1277,2344,54,888,482,594,485,466,519,3204,2100,1059,417,502,1748,1381,364,754,133,79,152,241,433,265,196,161,896,70,1879,1203,147,459,122","sync_879,sync_257,sync_168,sync_24,sync_52,sync_29,sync_150,sync_506,sync_49,sync_165,sync_281,sync_1323,sync_1034,sync_918,sync_1527,sync_60,sync_28,sync_1277,sync_2344,sync_54,sync_888,sync_482,sync_594,sync_485,sync_466,sync_519,sync_3204,sync_2100,sync_1059,sync_417,sync_502,sync_1748,sync_1381,sync_364,sync_754,sync_133,sync_79,sync_152,sync_241,sync_433,sync_265,sync_196,sync_161,sync_896,sync_70,sync_1879,sync_1203,sync_147,sync_459,add_122,del_92",1,"(0, 15, 7)","(9, 12, 5, 15)",112.097,58.156,3.677,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0,16.054000000000002,88.3572
32,"(None, 1, 0)",good,"376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,1064,2428,1030,1103,1076,1844","376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,1064,2428,1030,1103,1076,1","sync_376,sync_1020,sync_904,sync_1011,sync_776,sync_1174,sync_1372,sync_433,sync_591,sync_620,sync_1019,sync_197,sync_1275,sync_2293,sync_754,sync_910,sync_1483,sync_556,sync_763,sync_851,sync_880,sync_73,sync_648,sync_1193,sync_223,sync_74,sync_2855,sync_1724,sync_1482,sync_1671,sync_92,sync_198,sync_850,sync_565,sync_1716,sync_131,sync_66,sync_1210,sync_2320,sync_1089,sync_1841,sync_576,sync_2425,sync_1276,sync_1064,sync_2428,sync_1030,sync_1103,sync_1076,add_1,del_1844",1,"(0, 1, 3, 5)","(7,)",103.494,4.267,1.278,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
32,"(None, 10, 0)",good,"376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,1064,2428,1030,1103,1076,1844","376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,1064,2428,1030,1103,1076,1","sync_376,sync_1020,sync_904,sync_1011,sync_776,sync_1174,sync_1372,sync_433,sync_591,sync_620,sync_1019,sync_197,sync_1275,sync_2293,sync_754,sync_910,sync_1483,sync_556,sync_763,sync_851,sync_880,sync_73,sync_648,sync_1193,sync_223,sync_74,sync_2855,sync_1724,sync_1482,sync_1671,sync_92,sync_198,sync_850,sync_565,sync_1716,sync_131,sync_66,sync_1210,sync_2320,sync_1089,sync_1841,sync_576,sync_2425,sync_1276,sync_1064,sync_2428,sync_1030,sync_1103,sync_1076,add_1,del_1844",1,"(0, 1, 3, 5)","(7,)",103.494,49.012,1.186,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",2.843,43.87166666666666,71.08677777777777
32,"(None, 1, 5)",good,"376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,1064,2428,1030,1103,1076,1844","376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,326,2428,1030,1103,1076,1844","sync_376,sync_1020,sync_904,sync_1011,sync_776,sync_1174,sync_1372,sync_433,sync_591,sync_620,sync_1019,sync_197,sync_1275,sync_2293,sync_754,sync_910,sync_1483,sync_556,sync_763,sync_851,sync_880,sync_73,sync_648,sync_1193,sync_223,sync_74,sync_2855,sync_1724,sync_1482,sync_1671,sync_92,sync_198,sync_850,sync_565,sync_1716,sync_131,sync_66,sync_1210,sync_2320,sync_1089,sync_1841,sync_576,sync_2425,sync_1276,add_326,del_1064,sync_2428,sync_1030,sync_1103,sync_1076,sync_1844",1,"(0, 1, 3, 5)","(0, 1, 15)",103.494,5.134,1.091,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.135,31.66,81.038
32,"(None, 5, 5)",good,"376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,1064,2428,1030,1103,1076,1844","376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,326,2428,1030,1103,1076,1844","sync_376,sync_1020,sync_904,sync_1011,sync_776,sync_1174,sync_1372,sync_433,sync_591,sync_620,sync_1019,sync_197,sync_1275,sync_2293,sync_754,sync_910,sync_1483,sync_556,sync_763,sync_851,sync_880,sync_73,sync_648,sync_1193,sync_223,sync_74,sync_2855,sync_1724,sync_1482,sync_1671,sync_92,sync_198,sync_850,sync_565,sync_1716,sync_131,sync_66,sync_1210,sync_2320,sync_1089,sync_1841,sync_576,sync_2425,sync_1276,add_326,del_1064,sync_2428,sync_1030,sync_1103,sync_1076,sync_1844",1,"(0, 1, 3, 5)","(0, 1, 15)",103.494,34.331,1.129,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.027000000000000003,26.812399999999997,83.71220000000001
32,"(None, 10, 5)",good,"376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,1064,2428,1030,1103,1076,1844","376,1020,904,1011,776,1174,1372,433,591,620,1019,197,1275,2293,754,910,1483,556,763,851,880,73,648,1193,223,74,2855,1724,1482,1671,92,198,850,565,1716,131,66,1210,2320,1089,1841,576,2425,1276,326,2428,1030,1103,1076,1844","sync_376,sync_1020,sync_904,sync_1011,sync_776,sync_1174,sync_1372,sync_433,sync_591,sync_620,sync_1019,sync_197,sync_1275,sync_2293,sync_754,sync_910,sync_1483,sync_556,sync_763,sync_851,sync_880,sync_73,sync_648,sync_1193,sync_223,sync_74,sync_2855,sync_1724,sync_1482,sync_1671,sync_92,sync_198,sync_850,sync_565,sync_1716,sync_131,sync_66,sync_1210,sync_2320,sync_1089,sync_1841,sync_576,sync_2425,sync_1276,add_326,del_1064,sync_2428,sync_1030,sync_1103,sync_1076,sync_1844",1,"(0, 1, 3, 5)","(0, 1, 15)",103.494,75.725,1.1,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.013500000000000002,19.9784,87.5971
33,"(None, 1, 0)",good,"128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,61,587","128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,61,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_128,sync_2277,sync_210,sync_1979,sync_739,sync_1936,sync_45,sync_125,sync_6,sync_133,sync_715,sync_435,sync_218,sync_187,sync_79,sync_91,sync_44,sync_670,sync_93,sync_211,sync_49,sync_241,sync_588,sync_273,sync_215,sync_63,sync_265,sync_434,sync_320,sync_892,sync_712,sync_620,sync_61,add_18,del_587",1,"(0, 1, 3, 14)","(0, 1, 8, 14)",99.95,1.034,1.729,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
33,"(None, 10, 0)",bad,"128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,61,587","128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,171,587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_128,sync_2277,sync_210,sync_1979,sync_739,sync_1936,sync_45,sync_125,sync_6,sync_133,sync_715,sync_435,sync_218,sync_187,sync_79,sync_91,sync_44,sync_670,sync_93,sync_211,sync_49,sync_241,sync_588,sync_273,sync_215,sync_63,sync_265,sync_434,sync_320,sync_892,sync_712,sync_620,add_171,del_61,sync_587",1,"(0, 1, 3, 14)","(0, 1, 3, 14)",99.95,60.128,1.611,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
33,"(None, 1, 5)",NoTargetStatesError,"128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,61,587","128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,171,587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_128,sync_2277,sync_210,sync_1979,sync_739,sync_1936,sync_45,sync_125,sync_6,sync_133,sync_715,sync_435,sync_218,sync_187,sync_79,sync_91,sync_44,sync_670,sync_93,sync_211,sync_49,sync_241,sync_588,sync_273,sync_215,sync_63,sync_265,sync_434,sync_320,sync_892,sync_712,sync_620,add_171,del_61,sync_587",1,"(0, 1, 3, 14)","(0, 1, 3, 14)",99.95,60.128,1.611,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
33,"(None, 5, 5)",NoTargetStatesError,"128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,61,587","128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,171,587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_128,sync_2277,sync_210,sync_1979,sync_739,sync_1936,sync_45,sync_125,sync_6,sync_133,sync_715,sync_435,sync_218,sync_187,sync_79,sync_91,sync_44,sync_670,sync_93,sync_211,sync_49,sync_241,sync_588,sync_273,sync_215,sync_63,sync_265,sync_434,sync_320,sync_892,sync_712,sync_620,add_171,del_61,sync_587",1,"(0, 1, 3, 14)","(0, 1, 3, 14)",99.95,60.128,1.611,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
33,"(None, 10, 5)",NoTargetStatesError,"128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,61,587","128,2277,210,1979,739,1936,45,125,6,133,715,435,218,187,79,91,44,670,93,211,49,241,588,273,215,63,265,434,320,892,712,620,171,587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_128,sync_2277,sync_210,sync_1979,sync_739,sync_1936,sync_45,sync_125,sync_6,sync_133,sync_715,sync_435,sync_218,sync_187,sync_79,sync_91,sync_44,sync_670,sync_93,sync_211,sync_49,sync_241,sync_588,sync_273,sync_215,sync_63,sync_265,sync_434,sync_320,sync_892,sync_712,sync_620,add_171,del_61,sync_587",1,"(0, 1, 3, 14)","(0, 1, 3, 14)",99.95,60.128,1.611,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
