i,gen_target_y@1,pop_size,generations,jaccard_threshold,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,determinism,model,dataset,target_cat,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,timestamp
69,{3},2048,10,0.7,targeted,None,"798,285,129,733,874,177,510,300,95,259,109,301,885,650,146,612,37,661,187,186,633,111,175,402,257,670","798,285,129,733,874,177,510,300,95,259,107,301,885,650,146,612,37,661,187,186,633,111,175,402,257,670",None,1,None,None,18.711,83.252,79.59,3.194,2.727,{3},{3},1.0,1.0,"{3},{0, 1},{14},{12, 15},{12, 7}","{3},{14},{0, 1},{12, 15},{12, 7}","{3},{3},{3},{3},{3}",0.227,0.234,"{3},{0, 1},{14},{12, 15},{12, 7},{3},{11, 1, 3, 7},{13, 15},{16, 13, 7},{3, 13}","{3},{14},{0, 1},{12, 15},{12, 7},{11, 1, 3, 7},{13, 15},{16, 13, 7},{3, 7},{3, 13}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.399,0.425,"{3},{0, 1},{14},{12, 15},{12, 7},{3},{11, 1, 3, 7},{13, 15},{16, 13, 7},{3, 13},{11, 13},{3, 7},{3},{9, 14},{5, 7},{7},{13, 7},{7},{3, 5},{12, 15, 14, 7}","{3},{14},{0, 1},{12, 15},{12, 7},{11, 1, 3, 7},{13, 15},{16, 13, 7},{3, 7},{3, 13},{9, 14},{3},{3},{11, 13},{3, 5},{7},{5, 7},{7},{12, 15, 14, 7},{16, 13, 7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.351,0.353,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
70,{3},2048,10,0.7,targeted,None,"96,176,41,669,52,217,316,320,157,100,949,254,582,887,439,37,358,240,1052,357,1017,32,187,201,362,186,819,733,25,390,857","96,176,41,646,52,217,316,320,157,100,949,254,582,887,439,37,358,240,1052,357,1017,32,187,201,362,186,819,733,25,390,857",None,1,None,None,19.637,86.768,90.918,2.62,2.23,{3},{3},1.0,1.0,"{3},{5, 7},{3},{3},{0, 1}","{3},{2, 3},{0, 1},{3},{3}","{3},{3},{3},{3},{3}",0.487,0.755,"{3},{5, 7},{3},{3},{0, 1},{3, 14},{0, 1},{15, 7},{3, 7},{11, 3, 7}","{3},{2, 3},{0, 1},{3},{3},{5, 7},{8, 3, 14, 7},{0, 1},{3, 14},{3, 7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.552,0.705,"{3},{5, 7},{3},{3},{0, 1},{3, 14},{0, 1},{15, 7},{3, 7},{11, 3, 7},{9, 14},{0, 14, 15},{0, 15},{2, 3},{8, 3, 14, 7},{15, 5, 7},{0, 14, 15},{0, 15},{0, 16, 7},{0, 1, 13, 14, 16}","{3},{2, 3},{0, 1},{3},{3},{5, 7},{8, 3, 14, 7},{0, 1},{3, 14},{3, 7},{15, 7},{0, 1, 13, 14, 16},{15, 5, 7},{0, 14, 15},{0, 16, 7},{11, 3, 7},{7},{0, 1, 13, 14, 16},{9, 14},{0, 11, 3}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.385,0.454,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
71,{3},2048,10,0.7,targeted,None,"1492,294,47,375,167,519,292,67,284,27,878,727,71,545,481,346,832,1038,580,192,541,505,669,340,169,440,494,1174,1487,181,278,237,664,797,3,821,1349,364,435,35,304,973,415,14,268,614,870,1241,794,1340","1492,294,47,375,167,519,292,67,284,27,878,727,71,545,481,346,832,1038,580,192,541,505,669,340,169,440,494,1174,1487,181,278,237,664,797,3,821,1349,364,435,35,304,973,415,14,268,614,870,1241,1294,1340",None,1,None,None,22.528,90.283,94.287,3.18,2.692,{3},{7},1.0,0.0,"{3},{5},{7},{13},{11, 7}","{7},{7},{10},{10},{7}","{3},{3},{3},{3},{3}",0.3,0.0,"{3},{5},{7},{13},{11, 7},{7},{7},{7},{16},{3}","{7},{7},{10},{10},{7},{7},{8, 3, 7},{10},{7},{7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.261,0.192,"{3},{5},{7},{13},{11, 7},{7},{7},{7},{16},{3},{3},{7},{7},{7},{0, 15},{7},{13, 7},{13, 7},{7},{7}","{7},{7},{10},{10},{7},{7},{8, 3, 7},{10},{7},{7},{7},{13},{1},{10},{10},{0, 10, 14},{3},{0, 15},{10},{7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.192,0.147,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
72,{3},2048,10,0.7,targeted,None,"365,645,299,433,279,199,417,243,1007,168,652,912,763,677,517,871,229,705,972,132,351,166,174,565,127,850,524,775,535,720,894,99,266,41,31,12,936,306,573,52,1092,1012,435,70,769,487,140,815,105,1173","365,645,299,433,279,199,417,243,1007,168,652,912,763,677,517,871,229,705,972,132,351,166,174,565,127,850,524,775,535,720,894,99,266,41,31,12,936,306,573,52,1092,1012,435,70,769,487,140,815,815,1173",None,1,None,None,22.104,94.824,88.574,2.59,2.752,"{16, 3}","{0, 1}",1.0,0.0,"{16, 3},{15},{11, 3, 13},{15, 7},{15, 7}","{0, 1},{15},{0, 12, 13, 15},{15, 7},{14, 7}","{3},{3},{3},{3},{3}",0.607,0.0,"{16, 3},{15},{11, 3, 13},{15, 7},{15, 7},{0, 1},{0, 1, 14, 15},{3},{10, 15},{2, 3}","{0, 1},{15},{0, 12, 13, 15},{15, 7},{14, 7},{10, 15},{16, 13, 7},{0, 1, 13, 14, 16},{0, 13, 7},{16, 3}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.472,0.052,"{16, 3},{15},{11, 3, 13},{15, 7},{15, 7},{0, 1},{0, 1, 14, 15},{3},{10, 15},{2, 3},{5},{0, 1, 13, 14, 16},{10, 3},{0, 12, 13, 15},{13, 7},{14, 7},{0, 1, 13, 14, 16},{3, 13},{16, 13, 7},{15, 5, 7}","{0, 1},{15},{0, 12, 13, 15},{15, 7},{14, 7},{10, 15},{16, 13, 7},{0, 1, 13, 14, 16},{0, 13, 7},{16, 3},{12, 15},{1, 3},{11, 3, 13},{0, 1, 14, 15},{0, 14, 15},{13, 7},{2, 3},{1, 3, 7},{15, 7},{0, 15}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.326,0.179,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
73,{3},2048,10,0.7,targeted,None,"89,539,467,245,406,196,310,613,57,53,588,101,492,294,240,304,563,481,102,530,151,633,316,58,278,308,480,216,218,322,158,510,162,6,199,94,368,300,358,77,475,183,629,459,574,254,13,290,297,720","89,539,467,245,406,196,310,613,57,53,588,101,492,294,240,304,563,481,102,530,151,633,316,58,278,308,480,216,218,322,158,510,162,6,199,94,368,300,358,77,475,183,629,459,574,254,13,290,297,308",None,1,None,None,22.026,96.729,84.912,5.593,4.309,"{3, 13}","{0, 13, 15}",1.0,0.0,"{3, 13},{3, 13},{0, 1, 3, 13},{0, 11, 3},{2, 3}","{0, 13, 15},{0, 1, 14, 16},{0, 13, 7},{3},{0, 13, 15}","{3},{3},{3},{3},{3}",1.0,0.05,"{3, 13},{3, 13},{0, 1, 3, 13},{0, 11, 3},{2, 3},{3},{6},{3},{0, 1, 14},{3}","{0, 13, 15},{0, 1, 14, 16},{0, 13, 7},{3},{0, 13, 15},{3},{3},{3},{13, 7},{3}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.87,0.164,"{3, 13},{3, 13},{0, 1, 3, 13},{0, 11, 3},{2, 3},{3},{6},{3},{0, 1, 14},{3},{3, 13},{3},{0, 1, 14},{14},{3},{3, 13},{0, 16, 14},{0, 5},{0, 1, 3, 14},{0, 17, 3}","{0, 13, 15},{0, 1, 14, 16},{0, 13, 7},{3},{0, 13, 15},{3},{3},{3},{13, 7},{3},{0, 15},{3},{3},{3, 7},{7},{3, 13},{12, 15},{5, 15},{14, 7},{0, 1}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.768,0.221,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
74,{3},2048,10,0.7,targeted,None,"61,653,96,460,52,1003,732,669,99,224,945,1230,117,11,50,894,697,435,1019","61,653,96,460,52,1003,732,669,99,224,945,1230,117,11,450,894,697,435,1019",None,1,None,None,20.18,86.816,77.588,2.718,2.634,{3},"{10, 15}",1.0,0.0,"{3},{2, 3},{3},{0, 15},{10, 3}","{10, 15},{2, 3},{7},{0, 1, 13, 14, 16},{15, 5, 7}","{3},{3},{3},{3},{3}",0.804,0.178,"{3},{2, 3},{3},{0, 15},{10, 3},{10, 15},{15},{16, 13},{3},{0, 1, 13, 14, 16}","{10, 15},{2, 3},{7},{0, 1, 13, 14, 16},{15, 5, 7},{3},{5},{3},{16, 13},{13}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.491,0.216,"{3},{2, 3},{3},{0, 15},{10, 3},{10, 15},{15},{16, 13},{3},{0, 1, 13, 14, 16},{15, 5, 7},{8, 3, 13, 14},{10, 7},{3},{0, 1, 13, 14, 16},{5, 7},{3},{5},{3},{15, 7}","{10, 15},{2, 3},{7},{0, 1, 13, 14, 16},{15, 5, 7},{3},{5},{3},{16, 13},{13},{0, 1, 13, 14, 16},{3, 13},{15},{0, 1, 15},{14, 7},{10, 7},{3},{5, 7},{10, 3},{15, 7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.421,0.218,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
75,{3},2048,10,0.7,targeted,None,"115,97,724,167,48,983,557,312,180,162,10,497,221,1029,364,529,821,38,222,106,308,34,634,551,818,448,969,324,292,363,946,304,489,338,310,204,147,77,950,54,588,558,581,541,655,730,751,507,802,254","115,97,724,167,48,983,557,312,180,162,10,497,221,1029,364,529,821,38,222,106,308,34,634,551,818,448,969,324,292,363,946,304,489,338,310,204,147,77,950,54,588,558,581,541,655,730,751,557,802,254",None,1,None,None,22.904,91.357,84.18,3.314,2.669,"{3, 7}","{0, 1, 14}",1.0,0.0,"{3, 7},{0, 1, 14},{0, 1, 14},{0, 1, 5, 7},{17}","{0, 1, 14},{0, 1, 14},{3, 7},{17},{0, 1, 5, 7}","{3},{3},{3},{3},{3}",0.267,0.127,"{3, 7},{0, 1, 14},{0, 1, 14},{0, 1, 5, 7},{17},{0, 13},{0, 1, 14},{3},{3},{3}","{0, 1, 14},{0, 1, 14},{3, 7},{17},{0, 1, 5, 7},{9, 12, 15},{3},{0, 1, 14},{16, 6},{3, 13}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.287,0.168,"{3, 7},{0, 1, 14},{0, 1, 14},{0, 1, 5, 7},{17},{0, 13},{0, 1, 14},{3},{3},{3},{0, 1, 14},{3, 13},{9, 12, 15},{16, 6},{3, 7},{0, 11, 3},{3, 13},{3, 13, 15},{10},{7}","{0, 1, 14},{0, 1, 14},{3, 7},{17},{0, 1, 5, 7},{9, 12, 15},{3},{0, 1, 14},{16, 6},{3, 13},{7},{3, 7},{0, 1, 14},{0, 11, 3},{3, 13, 15},{3},{0, 13},{10},{7},{3, 13}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.374,0.289,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
76,{3},2048,10,0.7,targeted,None,"611,854,294,436,9,660,390,348,304,547,633,221,566,645,428,48,322,591,205,321,61,78,405,330,493,401,437,513,57,33,202,162,228,1017,357,233,432,439,21,1025,115,529,694,443,316,131,720,365,624,118","611,854,294,436,9,660,390,348,304,547,633,221,566,645,428,48,322,591,205,321,61,78,405,330,493,401,437,513,57,33,202,162,228,1017,357,233,432,439,21,1025,115,529,694,443,316,131,720,365,624,1448",None,1,None,None,24.662,96.973,80.078,2.755,3.849,"{8, 3}","{12, 15}",1.0,0.0,"{8, 3},{3},{0, 16, 3, 14},{11, 2, 3},{0, 1, 14, 15}","{12, 15},{15, 7},{0, 13, 15},{0, 12, 13, 15},{0, 13, 7}","{3},{3},{3},{3},{3}",0.793,0.0,"{8, 3},{3},{0, 16, 3, 14},{11, 2, 3},{0, 1, 14, 15},{0, 1, 15},{0, 13, 15},{0, 1, 5, 7},{3},{0, 1, 5}","{12, 15},{15, 7},{0, 13, 15},{0, 12, 13, 15},{0, 13, 7},{7},{7},{0, 3},{10, 15},{3, 7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.52,0.119,"{8, 3},{3},{0, 16, 3, 14},{11, 2, 3},{0, 1, 14, 15},{0, 1, 15},{0, 13, 15},{0, 1, 5, 7},{3},{0, 1, 5},{3, 7},{0, 1, 15},{7},{15, 5, 7},{0},{13, 7},{0, 15},{12, 15},{0, 12, 13, 15},{11, 1, 2, 3}","{12, 15},{15, 7},{0, 13, 15},{0, 12, 13, 15},{0, 13, 7},{7},{7},{0, 3},{10, 15},{3, 7},{3, 7},{11, 2, 3},{11, 7},{3},{7},{10, 15},{7},{13, 7},{0, 15},{10, 12, 5, 15}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.43,0.187,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
77,{3},2048,10,0.7,targeted,None,"158,61,653,176,377,905,303,78,349,553,972,84,53,358,87,178,912,204,1204,162,257,167,362,32,180,310,248,320,316,541,113,359,753,9,436,292,1009,668,468,543","158,61,653,176,377,905,303,78,349,553,972,84,53,358,87,178,912,240,1204,162,257,167,362,32,180,310,248,320,316,541,113,359,753,9,436,292,1009,668,468,543",None,1,None,None,22.377,85.693,89.453,3.255,2.259,"{3, 7}","{3, 7}",1.0,1.0,"{3, 7},{0, 1, 3, 5},{0, 1, 5, 7},{0},{3, 7}","{3, 7},{0, 1, 3, 5},{0, 1, 5, 7},{0},{3, 7}","{3},{3},{3},{3},{3}",0.685,0.685,"{3, 7},{0, 1, 3, 5},{0, 1, 5, 7},{0},{3, 7},{3, 13, 15},{7},{17},{3},{16, 3, 13}","{3, 7},{0, 1, 3, 5},{0, 1, 5, 7},{0},{3, 7},{3, 13, 15},{3, 7},{16, 3, 13},{17},{3}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.71,0.752,"{3, 7},{0, 1, 3, 5},{0, 1, 5, 7},{0},{3, 7},{3, 13, 15},{7},{17},{3},{16, 3, 13},{3, 7},{7},{13, 7},{1, 3, 8, 13, 14},{1, 7},{3, 5},{13, 7},{0, 1, 5},{3},{12, 7}","{3, 7},{0, 1, 3, 5},{0, 1, 5, 7},{0},{3, 7},{3, 13, 15},{3, 7},{16, 3, 13},{17},{3},{7},{1, 3, 8, 13, 14},{13, 7},{3, 5},{13, 7},{1, 7},{7},{0, 1, 5},{13, 7},{7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.627,0.622,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
78,{3},2048,10,0.7,targeted,None,"805,405,281,492,2,49,269,752,105,381,595,86,891,720,140,5,116,262,340,1024,354,1003","805,140,281,492,2,49,269,752,105,381,595,86,891,720,140,5,116,262,340,1024,354,1003",None,1,None,None,18.656,86.914,75.342,2.762,2.41,"{3, 12, 5, 7}","{3, 12, 5, 7}",1.0,1.0,"{3, 12, 5, 7},{0, 10, 14},{0, 1, 14, 15},{3},{14, 15}","{3, 12, 5, 7},{0, 10, 14},{3},{0, 1, 14, 15},{14, 15}","{3},{3},{3},{3},{3}",0.487,0.506,"{3, 12, 5, 7},{0, 10, 14},{0, 1, 14, 15},{3},{14, 15},{0, 12, 13, 15},{0, 15},{3},{0, 1},{3}","{3, 12, 5, 7},{0, 10, 14},{3},{0, 1, 14, 15},{14, 15},{0, 12, 13, 15},{0, 15},{3},{0, 1},{15, 7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.406,0.386,"{3, 12, 5, 7},{0, 10, 14},{0, 1, 14, 15},{3},{14, 15},{0, 12, 13, 15},{0, 15},{3},{0, 1},{3},{3},{15, 7},{0, 13, 15},{15, 7},{0, 12, 14, 15},{3},{0, 15},{12, 15},{3, 12},{3, 13}","{3, 12, 5, 7},{0, 10, 14},{3},{0, 1, 14, 15},{14, 15},{0, 12, 13, 15},{0, 15},{3},{0, 1},{15, 7},{3},{3},{0, 13, 15},{15, 7},{3},{0, 15},{12, 15},{0, 12, 14, 15},{3, 13},{3, 12}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.367,0.375,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
79,{3},2048,10,0.7,targeted,None,"290,158,96,361,99,104,978,78,13,40,433,696,69,53,503,60,1070,341,18,90,177,553,84,601,306,407,615,408,532,87,29,589,513,174,863,746,349,337,70,366,179,444,526,303,417","290,158,96,361,99,104,978,78,13,40,433,696,69,53,503,60,1070,341,18,90,77,553,84,601,306,407,615,408,532,87,29,589,513,174,863,746,349,337,70,366,179,444,526,303,417",None,1,None,None,22.402,92.627,94.873,2.754,2.214,{3},{3},1.0,1.0,"{3},{0, 1, 15},{0, 1, 12},{3},{3, 13}","{3},{0, 1, 15},{0, 1, 12},{3},{15, 7}","{3},{3},{3},{3},{3}",0.394,0.256,"{3},{0, 1, 15},{0, 1, 12},{3},{3, 13},{15, 7},{8, 3, 13, 14},{3, 13},{13, 7},{3, 13}","{3},{0, 1, 15},{0, 1, 12},{3},{15, 7},{3, 13},{3, 13},{3},{8, 3, 13, 14},{3, 13}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.502,0.541,"{3},{0, 1, 15},{0, 1, 12},{3},{3, 13},{15, 7},{8, 3, 13, 14},{3, 13},{13, 7},{3, 13},{3},{3, 13},{13, 7},{0, 15},{3, 13},{7},{0, 15},{7},{3},{13, 7}","{3},{0, 1, 15},{0, 1, 12},{3},{15, 7},{3, 13},{3, 13},{3},{8, 3, 13, 14},{3, 13},{3, 13},{13, 7},{13, 7},{13, 7},{0, 15},{7},{7},{3, 13},{3},{0, 15}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.468,0.462,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
80,{3},2048,10,0.7,targeted,None,"319,106,623,248,439,438,77,507,670,755,1180,69,138,785,23,529,111,661,693,9,550,791,312,228,466,759,472,63,395,1073,558,362,784,741,474,167,136,304,950,24,889,599,115,802,284,358,53,190,310,493","319,106,623,248,439,438,77,507,670,755,1180,69,138,785,23,529,111,661,693,9,550,791,312,228,866,759,472,63,395,1073,558,362,784,741,474,167,136,304,950,24,889,599,115,802,284,358,53,190,310,493",None,1,None,None,22.804,95.068,76.465,3.191,3.432,{3},"{0, 1, 14}",1.0,0.0,"{3},{0, 1, 14},{0, 14, 15},{0, 1, 15},{0, 1, 14}","{0, 1, 14},{0, 1, 15},{0, 16, 14},{0, 1, 15},{15, 7}","{3},{3},{3},{3},{3}",0.146,0.0,"{3},{0, 1, 14},{0, 14, 15},{0, 1, 15},{0, 1, 14},{0, 1, 14},{3},{0, 1, 3, 13},{7},{3}","{0, 1, 14},{0, 1, 15},{0, 16, 14},{0, 1, 15},{15, 7},{0, 1, 14},{0, 1, 14},{3},{0, 1, 14},{16, 1}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.286,0.026,"{3},{0, 1, 14},{0, 14, 15},{0, 1, 15},{0, 1, 14},{0, 1, 14},{3},{0, 1, 3, 13},{7},{3},{0, 15},{0, 15},{0, 16, 14},{0, 1, 14},{7},{0, 13, 15},{0, 1, 7},{0, 13},{0, 1, 15},{13, 7}","{0, 1, 14},{0, 1, 15},{0, 16, 14},{0, 1, 15},{15, 7},{0, 1, 14},{0, 1, 14},{3},{0, 1, 14},{16, 1},{2, 3},{13, 7},{0, 14, 15},{0, 1, 13, 14, 16},{0, 15},{3},{0, 15},{0, 13},{0, 1},{0, 1, 13, 14, 16}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.179,0.06,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
81,{3},2048,10,0.7,targeted,None,"279,191,229,1124,1176,640,511,1559,847,70,517,414,632,1105,657,488,78,290,404,356,503,87,696,589,401,535,74,59,428,358,662,190,73,410,2,332,64,740,433,772,366,243,281,752,653,720,158,326,131,492","279,191,229,1124,1176,640,511,1559,847,70,517,414,632,1105,657,488,82,290,404,356,503,87,696,589,401,535,74,59,428,358,662,190,73,410,2,332,64,740,433,772,366,243,281,752,653,720,158,326,131,492",None,1,None,None,22.11,96.582,87.842,4.74,2.18,"{3, 7}","{3, 7}",1.0,1.0,"{3, 7},{0, 13, 7},{7},{7},{10, 12, 5, 15}","{3, 7},{0, 13, 7},{7},{10, 12, 5, 15},{7}","{3},{3},{3},{3},{3}",0.314,0.308,"{3, 7},{0, 13, 7},{7},{7},{10, 12, 5, 15},{7},{15, 7},{13, 7},{7},{3, 13}","{3, 7},{0, 13, 7},{7},{10, 12, 5, 15},{7},{15, 7},{7},{13, 7},{7},{5, 7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.29,0.221,"{3, 7},{0, 13, 7},{7},{7},{10, 12, 5, 15},{7},{15, 7},{13, 7},{7},{3, 13},{5, 7},{3},{0, 15},{12, 15},{7},{15, 13, 7},{0, 1, 14, 16},{1, 3},{0, 13, 15},{5, 15}","{3, 7},{0, 13, 7},{7},{10, 12, 5, 15},{7},{15, 7},{7},{13, 7},{7},{5, 7},{3, 13},{3},{0, 15},{12, 15},{15, 13, 7},{7},{0, 1, 14, 16},{1, 3},{0, 13, 15},{5, 15}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.232,0.228,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
82,{3},2048,10,0.7,targeted,None,"69,644,341,513,267,31,523,388,46,178,1115,53,205,407,13,1023,782,936,648,366,199,677,978,243,306,26,1423,484,488,645,393,84,1207,912,933,632,60,1124,189,42,234,515,137,191,404,1035,1007,197,79,157","69,644,341,513,267,31,523,388,46,178,1115,53,205,407,13,1023,782,936,648,366,199,677,978,243,306,26,1423,484,488,645,393,84,1207,912,933,632,60,1124,189,42,234,515,137,191,404,1035,1306,197,79,157",None,1,None,None,22.379,97.119,75.684,2.522,3.954,"{16, 3, 7}","{16, 1}",1.0,0.0,"{16, 3, 7},{15, 7},{16, 7},{7},{15, 7}","{16, 1},{16, 13, 7},{15, 7},{3, 15},{0, 15}","{3},{3},{3},{3},{3}",0.464,0.132,"{16, 3, 7},{15, 7},{16, 7},{7},{15, 7},{15},{0, 15},{16, 1},{7},{3, 13}","{16, 1},{16, 13, 7},{15, 7},{3, 15},{0, 15},{0, 1},{7},{7},{16, 7},{0, 14, 15}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.398,0.092,"{16, 3, 7},{15, 7},{16, 7},{7},{15, 7},{15},{0, 15},{16, 1},{7},{3, 13},{3},{16, 7},{7},{8, 15, 7},{5},{7},{5, 7},{3},{16, 1},{10, 13, 15}","{16, 1},{16, 13, 7},{15, 7},{3, 15},{0, 15},{0, 1},{7},{7},{16, 7},{0, 14, 15},{5, 7},{0, 10},{12, 15},{0, 1, 7, 13, 14, 16},{0, 16, 7},{15, 7},{3, 13},{5, 15},{5, 7},{12, 7}","{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3},{3}",0.31,0.086,True,BERT4Rec,ml-100k,False,0,0.50,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,"Tue, 07 Jan 2025 21:24:40"
